,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
472,-4.5251575,3.8855245,4.157012,3.9269004,3.5836542,3.7157845,3.8777668,3.6079154,3.6502051,3.3594153,3.6366801,3.9950845,3.7034323,3.7105527,3.7345784,3.9737647,3.8038528,3.903149,3.7917814,3.3015916,4.1172657,4.275707,3.660421,3.6659992,3.8259323,3.7709959,-0.4782891,-1.0364534,1.975638,-2.0100837,1.4156057,-0.9755547,-0.17429309,-1.0457083,0.36776042,0.37606975,-0.07218593,-0.36783817,0.6687933,-0.23526084,-0.27008292,-0.69504786,0.31473407,-0.69354975,0.4502348,0.7727657,0.09144063,-0.020770378,-0.37690145,-0.3690404,-0.32206383
473,-4.576589,3.8392992,3.963811,4.1039762,3.7307203,3.9730392,4.06498,4.102314,4.1419077,3.7824702,3.9407494,3.7850928,3.7351873,3.6728868,4.1342793,3.9793835,4.198318,3.7935455,3.5348725,3.7629335,3.6727011,4.000728,3.436236,3.825901,3.724712,3.818849,-0.096040055,-1.5951197,1.547222,-2.1249475,0.546373,-0.8133594,-0.63463056,-0.35381985,-0.28546387,0.49468362,0.07094344,-0.78931034,1.3908848,-0.060671344,0.022051847,-0.5839268,0.92809784,-1.5107042,0.8165653,0.68081975,-0.21325313,-1.2193328,-0.15668973,0.65234506,0.39933175
474,-4.3748183,3.5131915,4.034859,3.8787313,4.014474,3.58182,3.86369,3.6614974,3.9006248,3.3160746,3.9154396,3.7833006,3.6061974,4.1269946,3.9266047,3.8943298,4.1582575,4.1028285,3.641749,4.2499366,3.9638298,4.0784955,3.263702,3.8435838,4.3133726,4.1022835,-1.6167505,-1.3558209,1.7734406,-0.8530774,0.8359056,-0.6228257,-0.60570824,-0.8567715,-0.45727196,0.5942967,-0.4038981,-0.60840446,0.18429582,0.062355082,-0.45414355,-0.8777919,0.6175476,-0.8502931,0.6834959,1.5665983,0.43978548,0.36027968,-0.6006622,-0.19526908,-0.1628493
475,-4.6501703,3.905327,3.868831,4.0793486,4.110401,3.8658998,3.821413,4.0502663,3.5938094,3.8396037,4.052943,3.911605,3.7917826,4.1417165,3.6470785,3.750256,4.0339975,4.02713,3.981116,3.307715,3.5433538,3.5251849,3.81481,3.8543825,3.6718671,3.882578,-0.8198401,-1.9556168,2.2857127,-1.7334831,0.3452744,-1.1203707,-0.8598475,0.5909185,0.18128435,0.9022176,-0.06371245,-1.0778657,0.9658399,0.25219646,-0.52251834,-0.8193019,0.49179426,-0.40676585,1.1230026,-0.09004552,0.7367454,0.1690656,-0.7541796,0.00080703397,0.20251773
476,-4.2561054,3.5833828,3.7587538,4.106027,3.88139,3.8057716,3.6947398,3.9060898,3.7439682,3.9708104,3.8800848,3.9378142,4.1532454,3.9890246,4.182797,3.7353983,3.7147222,3.3756108,3.8090317,4.246069,3.813311,3.571063,3.7491896,4.1955414,3.9723313,3.859716,-1.2821406,-1.2210648,0.74445105,-1.3347849,0.5205742,-0.8086825,-0.35668424,-0.37650615,0.060739346,0.07166661,-0.519544,-0.33770165,0.50778306,-0.1167219,-0.12886508,-0.8244224,0.41854787,-0.53125906,0.59388185,0.9221644,-0.18768744,-0.4642276,-0.20883897,-0.11368962,-0.14924282
477,-4.4186697,3.6090374,3.776852,3.9044204,3.9492009,4.1474543,4.101737,3.6658037,4.2040367,3.7491078,3.8649569,3.9487922,4.1666975,3.7297175,3.8832963,3.9592617,3.685835,3.6390069,3.6186714,4.110226,3.9369426,4.008135,3.6873956,3.4795678,3.686817,3.800065,-0.53265804,-1.397499,2.2616045,-1.196684,0.67132723,-0.88816786,-0.8445218,-0.641637,-0.12623604,0.030675126,-0.40143418,-0.5072578,0.4591171,-0.17559673,-0.06159332,-0.5187638,0.5086807,-0.7560239,0.6266345,1.0886751,0.2593121,-0.44479945,-1.1772581,-0.2352863,-0.23884726
478,-4.795483,3.8983479,4.0343814,3.9711602,4.079683,3.8247359,3.7868087,3.9273431,4.1088953,3.8910482,3.9955375,3.7119946,3.854449,3.8271396,3.9547637,3.4940445,3.9708786,4.043987,3.76769,3.999542,4.139008,3.5530329,3.643781,3.891494,3.7476752,3.8908157,-0.5208428,-1.720187,2.1734693,-0.9832603,2.354382,-1.5190334,-0.81435806,-0.46520913,-0.0814276,0.64510226,-0.9478056,-0.6417068,1.0001085,-0.10048409,-0.1436329,-0.5477837,0.25546265,-1.5556519,0.72538936,0.06979199,0.6336672,-0.8075117,-0.4363782,1.357236,0.9427994
479,-4.5148497,3.813678,3.960733,4.061701,4.064385,4.076013,3.7455695,3.9823146,3.7697265,3.7684696,3.649506,3.4993117,3.7273633,3.808743,4.064536,3.616204,3.8632648,3.9000897,3.9217355,3.8077667,4.1385655,3.8729258,3.8148174,3.8748996,4.0992656,3.8670957,0.37657025,-1.4781128,1.4476525,-1.0917675,1.1546609,-1.184594,-0.57399374,-0.8337072,0.24637745,0.8948092,-0.83884066,-1.0202932,1.00799,-0.199976,-0.22574547,-0.8877009,0.64816314,-1.2736925,0.3824382,1.0767587,0.65956736,0.15003891,-0.07903926,0.17155255,0.21659666
480,-4.5098243,3.9278638,3.8459845,4.2790604,4.168534,4.333603,3.959778,4.015364,3.5041747,4.1688304,3.7466426,4.146778,3.7953591,3.8759716,4.0874386,4.233375,3.5643659,3.8147745,3.8613575,3.8148758,3.9941883,3.564557,3.8308532,4.1386642,4.0123277,3.5058548,0.10289673,-1.6023881,1.5705262,-1.0268205,0.95848995,-1.2270703,-0.5382696,-1.4069219,-0.15388429,0.7790441,-0.44085717,-0.44299832,0.61251897,0.15477006,-0.32254303,-1.1391003,0.70409375,-0.74041575,0.7274539,0.65167594,0.5322255,0.09022656,-0.0923925,0.18031164,0.17601806
481,-4.658613,3.8759763,3.988311,3.6183562,4.0610147,3.9372346,3.633797,4.2954745,4.0488057,3.3824415,3.9791875,3.8742185,3.8966672,3.935666,3.6779187,4.270299,3.6464536,3.8917916,3.5530703,3.523084,3.9705474,3.5468833,3.7113128,3.9225428,3.960232,3.9339614,-1.6772631,-1.4478043,2.875451,-0.79976964,0.73586124,-1.6463549,-0.33101803,-0.8106651,-0.45123383,0.55991274,-0.3229767,-0.79189676,0.27772006,0.2196912,-0.15414213,-1.3944123,0.30372515,-1.1709436,0.879069,0.41823894,0.68846524,-0.56135184,-0.5951146,0.14860193,-0.09609829
482,-4.974194,3.5923975,3.9454935,3.9967968,4.032033,3.9206283,4.150463,3.735923,3.9860692,3.682245,4.1544485,4.086702,3.560205,4.2724996,4.111534,3.6896267,3.9892466,3.959324,3.6818476,3.9224627,3.9649804,3.965479,4.006778,3.838069,3.8275404,3.7925851,-2.0604787,-2.1402707,2.6616237,-1.7419518,0.62554604,-0.9269139,-0.9737458,0.14066571,0.95448786,0.9839908,-0.82152617,-0.7806571,0.66775197,0.024593402,-0.33994585,-1.143816,1.0007668,-1.0914916,1.7608615,2.1665425,0.027207935,-0.35706815,-0.5942437,0.001771097,0.13140115
483,-4.6979537,3.8678923,4.2059956,4.0859427,4.2643204,3.7998078,3.2837677,3.8611507,3.7471066,3.6453502,3.6838665,3.958443,4.071932,3.7696168,3.2477896,3.9945853,4.2372475,3.6713755,3.8928585,4.0827575,3.8607726,4.2953544,4.052402,3.513975,3.7784154,3.503747,-1.6070961,-1.4350808,1.7632543,-1.4034581,0.6723245,-1.8449273,-0.5885233,-0.94344616,-0.23425788,0.9165009,-1.292766,-0.3286632,1.4180106,0.012514464,-0.3688218,-1.0154921,1.0711418,-0.82585055,0.6442653,0.641425,-0.2902636,-0.2717827,0.4099464,-0.3062722,-0.46858615
484,-4.5659413,3.3681712,4.0670676,3.87023,3.9912179,4.2931724,3.814312,3.9548807,3.3916047,3.9864957,3.7423098,4.289159,3.767002,3.9640973,3.993454,3.9220061,3.8762176,3.7031312,3.6554167,3.9384153,4.1242623,3.4856167,3.9393883,3.9874628,4.1368074,3.4248548,0.09467227,-1.2945082,1.4767026,-1.118668,0.9070535,-0.95200807,-0.67243785,-0.9716655,0.18150721,0.5813422,-0.10385545,-0.5426056,0.89270943,-0.046158124,-0.3929187,-1.827885,0.60502565,-1.2238051,1.1173873,1.4695648,1.0200608,-0.03385641,0.568606,-0.0655686,-0.11677508
485,-4.5967226,4.228328,3.8516438,3.6512773,3.8337858,3.587186,4.0322824,3.77534,3.1575587,3.8441436,3.5387664,3.6558418,3.9752417,3.4621816,3.6417522,4.017508,3.793827,4.146122,3.8763993,3.677577,4.2515383,3.7629855,3.9615188,3.6855717,3.6894665,3.9967515,0.037036125,-1.3766828,2.382678,-1.7700076,1.2032871,-0.5508577,-1.0352623,-1.3037803,-0.006328561,0.3472751,0.10631074,-0.7232184,1.044224,-0.2509245,-0.3652621,-0.6668161,0.533161,-0.8222135,1.4574482,1.2049073,0.2763336,-0.1665904,-0.6323886,-0.37908185,0.076204546
486,-4.644612,3.9204676,4.433002,3.8533697,3.7974482,4.0543456,4.0523677,4.278689,3.6294725,4.000894,3.7647588,4.410064,4.238324,3.307665,3.9195175,4.1895475,3.2104084,3.8731623,4.272823,3.9304702,3.781204,3.9551635,3.8465471,4.19485,3.83095,3.4912612,0.7002388,-1.1244583,1.9605643,-2.048883,0.35563302,-0.48439866,-0.37390602,-0.6822583,0.29597938,0.85305786,-0.21459164,-0.28908923,0.36734432,0.13932529,-0.25203648,-0.936876,0.71440196,-0.734038,0.22276697,1.0051689,0.23879921,-0.32236806,0.6505557,0.48358116,0.7146581
487,-4.844899,3.8896344,4.2618566,3.9149845,4.107257,3.9355626,3.9959831,3.693843,3.766555,4.097981,3.9104557,3.8407807,3.701154,3.8466842,4.106289,4.174556,3.8389595,4.237432,3.7910695,4.025596,3.7191126,3.9364352,3.7624137,3.8189528,3.7644513,3.9768984,-0.14863485,-1.3562659,3.3400505,-1.9168135,0.34258538,-0.98777187,-2.1631813,-0.7767988,-0.1496501,1.015857,-0.13515696,-1.0542066,1.0852787,0.3094091,-0.29531667,-1.6829184,0.70081544,-1.247397,0.5500219,0.5164704,0.5314188,0.00434186,0.050605122,0.29742324,0.27707866
488,-4.5422115,4.031265,3.8316288,4.0376315,4.2637177,3.9243944,3.9727843,4.233377,4.120018,3.870192,3.6869853,3.850672,3.6723185,3.5522478,3.8578649,4.0664816,3.6645782,4.0010242,3.7406158,4.330803,3.825449,3.7597575,3.4857512,3.7793736,3.9016445,3.6224422,-0.9600673,-1.9242097,1.4874729,-1.0635746,1.5022713,-0.8080299,-0.20345129,-0.50335115,-0.04996574,0.0875484,-0.7506492,-0.75739664,0.50675046,0.4798636,-0.26211542,-2.5230296,0.4946442,-0.5747403,0.8700329,1.2455295,-0.01790473,-0.77547276,0.21446182,-0.23268197,0.14814268
489,-4.9418807,4.0042987,4.0329843,4.2616982,3.956661,4.134647,3.8312595,3.9117618,3.976287,3.9282994,3.6812615,3.7589054,3.652917,3.950172,3.6707368,4.1763625,3.978593,3.8378103,3.624248,4.310474,3.7942016,3.4846382,3.7533832,3.849606,3.9685895,3.9469025,-1.3107885,-2.300071,2.3257513,-1.81315,0.86652994,-0.710814,-1.5735803,-0.19661039,0.70620155,1.2421105,-0.7997866,-0.5096838,-0.4589077,0.69314474,-0.299102,-1.3017662,1.259478,-1.6107273,0.37130722,0.8826718,1.0008005,0.21056363,-0.39204496,0.10708117,-0.013762451
490,-4.829569,3.6304677,4.1114535,4.1575646,3.8135586,3.7156036,3.9023104,4.067624,3.7490482,3.9916615,4.18296,3.9681132,4.07631,3.7032814,3.7213562,3.9751298,3.9315882,3.388598,3.937433,3.8725498,4.0511756,4.2774343,4.1933556,3.4214594,3.5684874,3.8361316,-0.61926943,-1.7633452,2.032521,-1.2771602,0.37399244,-1.3860925,-0.42993456,-0.92814153,0.41047898,0.4628816,0.03761322,-0.6790201,0.4475284,0.50926477,-0.13042715,-1.1495191,0.95981896,-0.71621263,1.1282426,1.4615202,0.5860861,0.18553884,-0.13126731,-0.14080755,0.019927226
491,-4.9577227,4.1120305,3.9868813,4.111359,3.7866979,3.6829274,3.6486068,3.9169743,3.940617,3.8766842,3.8478427,3.8321414,3.8163526,4.029246,3.2340956,3.6426196,3.8301592,3.7767055,4.1332126,3.5685198,3.6708295,3.756381,3.7150993,3.442459,4.0231586,3.9917257,-0.29114133,-2.1306956,2.71628,-1.3715792,1.2973785,-1.4693575,-0.6200831,-0.40932283,0.12227529,1.3732178,-0.7643602,-1.0288056,0.078837514,-0.16711909,0.054572202,-1.9452561,1.0127316,-1.0214652,1.4134518,2.1627204,1.5623896,0.9692577,0.21162392,0.5282529,0.4836078
492,-4.814452,4.29543,3.9165015,3.9231782,4.2124915,3.7246704,3.9214196,4.3565288,3.7959654,3.6239462,3.9734797,4.0057364,3.6589236,3.7780552,3.951776,4.127544,3.9256966,3.863129,3.9119382,4.0122147,4.1641955,3.8042598,3.8901377,3.822329,3.714179,3.7455773,-1.15814,-2.1470928,1.8786305,-1.0932091,1.6694584,-0.43102834,-0.53851914,-0.79123414,0.5191466,0.44312078,-0.23119411,-0.97655123,0.022051841,0.02863264,-0.36960286,-2.009011,0.7011768,-0.71245366,0.5498335,0.6401478,0.13013083,-0.25194553,-0.7388276,0.2540334,-0.10292603
493,-4.4761667,3.9430127,3.9430134,3.7870936,3.9973173,3.7094264,3.9255843,3.9461832,4.0094833,3.9424508,3.7241929,3.9077084,3.8427334,4.126852,3.7051637,3.949078,4.0730586,3.9159005,3.8198454,3.9008293,3.7485359,3.6276212,3.7360249,3.6754107,3.9584286,3.831318,0.3124729,-1.3442141,1.7786958,-1.2272298,0.9341876,-0.32533485,-0.27273214,-0.41057852,0.016844139,0.82634634,-0.7973768,-0.8474895,0.6627757,-0.25054252,-0.25463322,-1.1116744,0.87389433,-0.7284017,0.9248187,1.1186787,0.4592892,-0.1487149,0.79876196,0.5138842,0.6708599
494,-4.5870943,3.8946364,3.8807237,3.9009852,3.9020305,3.7427049,3.9733346,3.6924615,4.115761,3.7105803,3.943228,3.655065,3.9175346,4.0740495,4.040295,4.3111076,3.7787025,4.1555214,3.8130171,3.9289353,4.174213,3.875613,3.7158816,3.7633564,3.6919951,4.076904,-1.4914873,-1.9727031,1.920677,-1.452119,0.88620216,-0.8314589,-0.50763285,-0.33875775,-0.3352019,0.12520969,-0.127347,-0.11166608,-0.30775693,0.06557201,-0.11574905,-0.4253524,0.48762172,-1.0231092,1.0520355,0.6254507,0.28642493,-0.4909331,0.007285303,-0.31310445,-0.13993801
495,-4.963274,3.8066337,4.372731,4.0924644,4.0166717,3.3745422,3.9401703,4.0102515,3.766685,3.9682548,3.6288798,3.8453584,3.4567735,3.811901,4.0687,3.6849353,4.200686,3.9557056,3.7998552,3.885458,3.941453,3.9550784,3.5978124,3.698943,3.7338219,3.9498935,-2.1882706,-1.6025931,2.5564456,-2.2627966,-0.55326825,-1.032255,-0.96117586,-0.34078336,0.5414049,1.4554663,-1.1389135,-1.2117962,1.4987874,-0.11306639,-0.9446678,-1.2074685,0.9284123,-0.2604755,0.8003148,0.9580886,0.09539491,-0.018490784,-0.61187714,-0.9117335,-0.5046068
496,-4.7276435,4.003069,4.0890145,4.143871,4.27494,3.7762947,3.8901565,4.159781,3.9635897,3.9551759,3.5397725,3.4669864,3.6189473,4.1877313,3.941996,4.0217705,3.656148,3.7543068,3.8843067,4.1068845,4.0260487,3.9404786,3.9706483,3.9440444,3.8112035,4.0677834,0.094713986,-1.7412013,1.3634903,-1.4415627,0.5762722,-0.99881506,-0.024868252,-0.8798108,-0.657157,1.1405541,0.16054687,-0.3413268,0.44824028,-0.26999843,-0.09630545,-1.1569477,0.9613813,-0.40312347,0.6973394,1.2327532,0.24689296,-0.41460198,0.28668845,0.38701212,0.15680201
497,-5.0282645,3.9073637,4.103476,4.3403854,3.9470959,3.709171,4.063953,3.9318116,4.1453443,4.1506968,3.8975704,3.9275007,3.7736897,3.7888818,4.1199613,3.6479883,3.90622,3.7696543,3.9141822,4.1746793,3.9124258,3.846006,4.3078485,3.89176,3.9793444,3.8477669,-0.7001344,-2.358892,1.8711699,-2.3797588,-0.16444628,-0.9821308,-0.50124115,-0.96019334,-0.30834308,1.0450186,-0.3268003,-1.1656389,0.29665467,-0.033950258,0.102096066,-0.9920964,0.67540604,-1.5403605,0.19228539,2.246857,-0.15204768,-0.26726142,0.20825225,-0.41332677,-0.13969518
498,-4.750926,4.0271783,3.7596886,4.045023,3.848428,4.1895657,3.9595454,4.0129356,3.6856873,3.8894231,4.342803,3.8405533,3.5425134,3.9531798,3.8074794,3.754907,4.125224,3.9304876,3.8202085,3.8668437,4.1433387,4.287032,3.5912805,3.8491688,3.6084108,3.8004737,-1.4298904,-2.349215,1.7780222,-1.9405205,1.3771284,-1.1689588,-0.55139804,-0.87847865,0.1163973,0.6744949,-0.6387049,-0.7518385,0.60597044,0.08208329,-0.36838618,-1.3143618,0.78129894,-1.3304147,0.5926402,0.4994199,0.094451986,-0.44330594,0.012375419,-0.389636,0.0269146
499,-4.9284616,3.7318091,3.883182,4.3154435,3.678398,4.09166,3.8618598,3.986276,3.921749,3.5768094,3.765704,3.925889,4.1244183,3.7199867,3.619233,3.7412393,4.08041,4.0072727,4.0959435,3.6521847,4.124465,4.096392,3.4063218,3.436574,4.0667496,4.0002356,0.4091315,-2.074426,2.5185354,-3.3098497,0.67429316,-1.4577184,-0.41731453,-1.9063877,0.30540818,0.9389527,-0.88099533,-0.35547775,0.5990239,0.48057464,-0.2941188,-1.5656261,0.97430634,-0.552841,1.0218942,1.2876767,0.2625169,0.15702635,1.4586834,0.021417096,0.3383243
500,-4.958067,3.8942807,4.0364556,3.806667,3.9687092,3.50686,3.8874588,3.5758586,3.955346,3.8798935,3.817839,3.6346247,4.2882357,3.8257394,3.3767164,3.8070498,4.003206,3.6607773,3.99349,3.9849827,3.9530795,3.7014675,3.6467345,4.069735,3.344968,3.8470726,-0.6414504,-2.5178008,2.6847255,-1.4619721,1.9350189,-0.8224122,-0.9060911,-0.6991296,-0.1325679,1.060552,-0.6085454,-0.9952245,-0.06902146,-0.35569027,-4.7527665e-05,-0.85396254,1.5678535,-1.4626434,0.41132072,0.45832452,1.0464573,0.31730598,0.2322345,0.321443,0.21383406
501,-4.696014,3.583324,3.947793,3.9872835,3.7866247,4.0521646,3.6275513,3.6941042,3.9041796,3.6184137,3.8887136,3.6752124,3.6755319,3.7458673,3.9787123,3.9223373,3.7614489,3.7675729,4.174107,4.171768,3.7737105,3.6544042,3.821621,3.981343,3.567151,3.8503387,-0.14484762,-1.8976867,1.2127451,-1.8894279,1.52161,-1.0803416,-0.3652783,-0.4562849,0.25455007,0.82081014,-0.9655073,-0.92145115,0.35119537,0.5137895,-0.13479248,-0.57771575,0.8299744,-1.0161469,0.91349715,1.4866643,0.3294521,-0.18475991,0.72082764,-0.34250778,0.35636103
502,-4.81657,4.097587,4.179895,4.1957474,3.960267,3.6846943,3.8021207,3.9037375,3.9385092,3.6137614,3.7610178,3.7692373,3.8462014,4.204611,3.4835727,3.5092022,3.964386,3.4706018,4.183319,3.9733171,3.933615,3.9573016,3.8467963,4.0713224,4.0320635,3.7435195,-0.5104562,-1.4436104,1.6694709,-1.8625966,0.9539192,-0.91623473,-0.20423737,-0.8828468,-0.070846565,0.98202777,-1.079284,-0.8529699,0.95606005,-0.14053464,-0.17162234,-0.14729442,1.5658419,-0.8679632,0.9518668,1.4130301,0.09293751,-0.22583771,-0.7481062,0.14452673,0.25957936
503,-4.7866526,3.9671552,3.9275315,4.0313272,3.7445233,3.661972,3.881559,3.652886,3.3895772,3.9620273,4.1350193,3.692154,3.22477,4.0501328,3.791279,3.997425,4.0296984,3.3137481,3.934771,3.7794397,3.972897,4.023829,3.7484825,3.937471,3.563864,3.7751698,0.3394935,-1.8893132,2.5901473,-1.7599927,1.0643535,-0.93872476,-0.5892515,-0.16251433,0.33630806,-0.09490217,-1.5566896,-1.2856753,0.6386354,0.07377639,0.29141214,-1.0356466,1.6261109,-0.71318674,0.91965413,1.0541888,-0.18152042,-0.74912745,1.0140879,0.015859764,0.22333814
504,-4.9663863,3.6880865,4.035828,4.1550817,3.7110896,3.456512,3.6599214,3.7637095,3.73683,3.569437,3.4783716,3.8680894,4.1358476,4.005449,3.542365,3.93086,4.216634,3.9567661,4.1822224,4.000962,3.9207208,3.8144667,3.5976696,3.9966755,3.285034,4.153636,-0.025514077,-1.6612839,2.6457584,-1.9744073,1.1992755,-1.9274874,-1.0863547,-1.1595846,-0.09945299,1.1184859,-1.3544495,-0.74222493,0.5685768,-0.19624428,-0.03862121,0.14291155,0.87061673,-0.57453126,1.1426784,1.9203745,-0.0014841377,-0.8881832,-0.5463663,0.07482202,-0.23999925
505,-4.9431357,4.360192,4.096761,4.381491,4.1759515,3.7995234,4.1843185,4.067622,3.8566563,3.7133167,3.2713666,3.6774914,3.924959,3.8749602,3.9837492,3.9884682,3.7718437,3.820665,4.010522,3.8628328,4.0736556,3.8519614,4.0117908,3.7395804,4.315129,4.0992227,-0.3759015,-1.9838277,2.1314604,-1.371902,0.68595225,-1.1321481,-0.47702232,-0.670747,-0.47777525,0.50511676,-1.2328209,-0.31107867,0.38779178,-0.57507634,-0.1908277,-1.1435143,0.7365418,-1.2083117,0.7972396,1.3317134,-1.0708114,-1.3249019,0.8615052,0.4410938,0.31453952
506,-4.6681767,3.8774705,4.16372,4.331926,3.936833,3.8713393,3.7970753,4.142129,4.1333704,4.0996585,4.04634,4.141805,3.87091,3.7615876,4.232039,3.670142,4.085968,4.075735,3.6397295,3.8994837,3.851151,3.8224432,3.8501773,3.785081,4.1617103,3.749772,-0.37921774,-1.5133829,1.1989243,-1.3432422,1.1259749,-0.5596077,-0.14430602,-0.32729942,-0.14668556,0.5655672,-0.88957655,-0.51907873,0.32878166,0.24086611,-0.78488725,-1.0339125,0.85227305,-0.6139189,0.5184954,1.5856353,-0.21729374,-0.62072176,-0.53706217,0.09978617,0.1354475
507,-4.4827375,3.9482427,3.8182764,3.9590614,3.8577838,4.038563,4.2521353,3.572117,4.0063443,3.846885,4.046804,3.7995408,4.010752,4.1672616,3.866845,3.6785455,3.9536102,3.6963823,3.9320893,4.2418013,3.948312,3.6945028,3.6681798,4.07256,3.948722,4.063284,-0.94961196,-1.731417,1.6400518,-1.2322619,0.47369018,-0.46078727,-1.0727152,-0.7194158,-0.02904764,0.65435624,-0.65431803,-0.4085458,0.483781,-0.12434997,-0.11634107,-1.0916897,0.62761927,-0.4953274,0.28718075,0.4185942,0.5667414,0.092481785,-0.05302711,0.23540449,0.13594519
508,-4.5798078,3.9003112,3.478888,3.9174292,4.110424,3.8586454,3.9221158,4.0201464,4.0462203,3.4211433,3.6378734,3.9501367,3.8748875,3.946959,3.7395046,3.5170224,3.9946983,3.8863072,3.6066246,3.909347,3.486926,3.705428,4.2367635,3.998722,4.1077332,3.7764857,-0.9467839,-2.3217824,2.4429095,-0.9484694,0.8194236,-1.0447209,-0.2977108,-0.47545713,0.2311369,0.56380516,-1.0120921,-0.64334345,1.0727749,-0.08020298,-0.5655282,-0.75337285,0.42748144,-0.19204679,1.1476319,1.6583917,0.5940429,0.15333477,-0.94077915,0.15802507,-0.10871544
509,-4.7703757,4.249942,4.069851,4.0338426,3.877369,3.9611905,3.8816319,3.966544,3.7816777,3.5421166,3.56903,3.9677851,3.5976963,4.0877833,3.6753767,3.9211633,3.6247737,3.9051836,3.987391,3.8219311,3.967422,4.117337,3.6254554,4.0260906,3.7728944,3.5295067,-1.0810794,-1.7840722,1.6775216,-1.5639656,0.8387197,-0.8503787,-0.5401627,-0.09977869,-0.07716619,0.55196625,-0.44953972,-1.7645315,0.063909516,0.39040527,-0.54975796,-1.1613798,0.7783834,-1.0360662,1.0616608,1.0617247,0.2919318,-0.7088456,-0.57573885,0.03578194,-0.011750626
510,-4.7876053,4.002472,3.9866152,3.9189894,4.0888944,4.2516956,3.6279504,3.8268833,3.839298,3.7730265,3.7947743,4.294228,4.2049384,3.6620164,3.8939316,3.6709933,3.8091938,3.7443283,3.9859755,3.941324,3.8094132,3.9196997,4.126241,3.8761854,3.7532735,3.712445,0.36703682,-1.4707274,2.3923416,-2.033736,0.73511916,-1.1116924,-1.1948123,-0.6765754,0.24534245,0.9235408,-0.07362068,-0.24016863,0.9909533,0.33738026,-0.49460292,-0.97178924,0.6673659,-1.2182295,1.0745419,1.0935628,0.5388411,-0.2194565,0.6033751,0.31021276,0.5606522
511,-4.7637258,3.7989204,3.791482,4.1399503,4.1896834,3.6558366,4.0966663,3.3802087,2.9241962,3.9884717,3.7173173,3.861611,3.5745988,3.9384825,3.6967165,3.727456,3.804215,3.861069,4.008487,3.7351053,4.020189,3.947346,3.7732012,3.7566462,3.4924028,3.8111541,-1.5339488,-1.7039378,2.5424588,-1.3456421,0.28617683,-0.9838969,-1.520276,-1.2415057,0.22813451,1.4812484,-1.7342874,-1.4391046,-0.26311773,0.36523622,-0.1625515,-1.4815938,0.76764876,-1.1023622,0.6021296,1.4073468,0.5708859,0.36372507,-0.039341543,-0.07575123,0.15193745
512,-4.8594375,3.9432037,4.040638,4.023161,4.094445,3.868597,3.8897173,3.870386,3.7982163,4.027958,3.882311,3.827953,3.8155,4.1153927,3.1441963,3.5545504,4.0746427,4.0306163,3.8885705,4.019336,3.9832423,3.9815874,3.667385,4.249527,3.6344357,3.6611226,-1.0066001,-2.1607819,2.085822,-1.322034,1.0082711,-1.1817613,-0.37997052,-0.4420144,-0.011857782,0.49491915,-0.6275494,-0.8170133,0.08452752,-0.23205024,-0.34324956,-0.789769,0.78400767,-0.9576571,0.46041054,0.2675527,0.25809395,-0.4255527,0.6395388,-0.8641261,-0.44346252
513,-4.768348,3.846148,3.947319,3.8877785,3.9069629,4.283532,3.6684182,3.8395507,3.7919037,3.5225458,3.7731354,3.5285466,3.537283,3.6211185,3.8263652,3.5240119,3.5897095,3.6492493,4.033878,4.163713,3.4016643,3.9797435,3.8309667,4.02602,3.8892117,3.881775,-0.81961954,-1.6331596,1.8315514,-1.6045406,0.80679244,-0.8208475,-0.4325593,-0.87914944,0.40956774,0.9868648,-0.2711449,-0.8067576,0.3009097,0.35717636,-0.18905261,-0.5335148,0.6791733,-0.6409589,0.5989533,0.8954671,-0.24780013,-0.0737553,-0.295608,0.41758573,0.2627482
514,-4.896204,3.772688,4.0601163,4.046879,3.8943827,3.6098819,3.5401204,3.8422184,3.8181944,3.7108088,3.9700284,4.312864,4.045853,3.739775,3.824748,3.968846,3.6442523,3.6581404,3.6600146,3.7994952,3.8164392,3.784886,4.136737,3.8604972,3.9284587,4.0787406,-0.5958161,-1.478776,2.261588,-1.3379412,1.0730196,-2.0116975,-1.6208719,-0.8477406,-0.0031082793,1.1012574,-0.13785428,-0.9255327,0.5423,0.2172693,-0.16571304,-1.6018754,1.1674997,-0.5064603,1.2646577,1.0632644,0.6543792,-0.1566621,-0.65133786,0.7087566,0.38562584
515,-4.9851794,3.7480283,4.2778497,3.9498613,4.137541,4.0857534,3.571681,4.0050836,4.002666,3.8500907,3.5612655,3.5712125,3.9335456,3.8252304,3.6999886,3.5905752,3.7121348,3.8628747,3.723465,3.9170234,4.1550064,4.2061725,4.082261,3.695986,3.9622486,3.7802374,0.48188275,-1.9119853,2.430037,-2.1503005,1.6354823,-1.4531704,-0.8291334,-0.042091087,-0.05016963,1.4908783,0.3516602,-0.3437548,0.6256796,-0.3057131,-0.15252614,-0.9746987,0.94787043,-1.5614941,1.206794,1.2174823,0.8080916,0.015835727,0.005555784,0.26551503,0.17681052
