,0,1
941,-1.5478113,0.40952492
942,-1.4912372,0.34069103
943,-1.2324483,0.30393797
944,-1.175799,0.26032692
945,-1.5448878,0.35710818
946,-1.4869637,0.3286798
947,-1.5782958,0.405265
948,-1.3513994,0.3136258
949,-1.3235841,0.29279304
950,-1.6568027,0.38661048
951,-1.5924578,0.39476958
952,-1.0042048,0.20402044
953,-1.3267032,0.28993815
954,-1.6528035,0.39735508
955,-1.5087677,0.37429598
956,-1.2320378,0.29022917
957,-1.3534578,0.3085152
958,-1.168687,0.2179179
959,-1.389941,0.31252396
960,-1.3150257,0.3002781
961,-1.3352371,0.30436695
962,-1.5412191,0.37109748
963,-1.4349487,0.3075787
964,-1.4129136,0.29507115
965,-1.1731392,0.21650428
966,-1.2737689,0.28158966
967,-1.4832435,0.34670854
968,-1.1426967,0.26552805
969,-1.1668644,0.25885868
970,-1.4005181,0.33864766
971,-1.1307658,0.25335392
972,-1.5496638,0.36682346
973,-1.5192775,0.37070948
974,-1.4839182,0.35525215
975,-1.4162207,0.31418622
976,-1.4806495,0.34053096
977,-1.3901148,0.341082
978,-1.3255286,0.29734233
979,-1.6014575,0.38793254
980,-1.6669838,0.39559385
981,-1.438141,0.33188254
982,-1.6241822,0.36512768
983,-1.548759,0.3522448
984,-1.5127643,0.35832033
985,-1.357188,0.3446953
986,-1.4352368,0.3511589
987,-1.3172791,0.28616413
988,-1.1932073,0.2584224
989,-1.1919508,0.2717653
990,-1.7256235,0.42886284
991,-1.3624957,0.30972087
992,-1.2839272,0.27401096
993,-1.2851313,0.25756174
994,-1.4537169,0.3308527
995,-1.1282514,0.25682122
996,-1.1840657,0.27581382
997,-1.183645,0.27364364
998,-1.3249518,0.31963688
999,-1.5430523,0.39039564
1000,-1.3825637,0.32096857
1001,-1.4065071,0.3758942
1002,-1.2417214,0.26484567
1003,-1.2608613,0.2662891
1004,-1.2046616,0.29514876
1005,-1.4446687,0.31746244
1006,-1.4271913,0.34546822
1007,-1.229244,0.29929176
1008,-1.5642766,0.39466354
1009,-1.1716423,0.24609427
1010,-1.2355847,0.26833406
1011,-1.1799238,0.25258112
1012,-1.3769569,0.3162099
1013,-1.4168141,0.32477865
1014,-1.210001,0.27958423
1015,-1.3496828,0.32151914
1016,-1.3627168,0.31890166
1017,-1.588642,0.38070092
1018,-1.3576066,0.31851232
1019,-1.4947493,0.36682594
1020,-1.5283273,0.36264592
1021,-1.3014336,0.26301128
1022,-1.2413107,0.29465708
1023,-1.0225688,0.21574023
1024,-1.1711627,0.25092068
1025,-1.2649366,0.30927685
1026,-1.1738532,0.24750529
1027,-1.4150437,0.33243302
1028,-1.365779,0.31160823
1029,-1.318702,0.30163467
1030,-1.4210916,0.31574675
1031,-1.3740535,0.2920388
1032,-1.3422883,0.2805324
1033,-1.4292268,0.35934812
1034,-1.3911308,0.32235953
1035,-1.3355259,0.3319996
1036,-1.2685459,0.30822122
1037,-1.3435585,0.27524927
1038,-1.9782251,0.49037224
1039,-1.6792762,0.40392706
1040,-1.3573884,0.3209485
1041,-1.0993092,0.21379243
1042,-1.232007,0.28029403
1043,-1.4108015,0.32938612
1044,-0.88565606,0.17375271
1045,-1.5506836,0.3534987
1046,-1.3863478,0.31672427
1047,-1.3346593,0.28975973
1048,-1.3235424,0.2847218
1049,-1.2194985,0.30862916
1050,-0.9738688,0.18994746
1051,-1.2829326,0.2583262
1052,-1.2601295,0.28101924
1053,-1.691488,0.40259722
1054,-1.3008616,0.31028697
1055,-1.5584582,0.3729396
1056,-1.5730408,0.36752415
1057,-1.4857461,0.3412206
1058,-1.7449901,0.40652227
1059,-1.1429675,0.21701837
1060,-1.5032464,0.36187318
1061,-1.0445151,0.23225519
1062,-0.98641056,0.21553056
1063,-1.0924207,0.20669673
1064,-1.4716284,0.3828815
1065,-1.4284978,0.30656296
1066,-1.3860062,0.30058855
1067,-1.2037246,0.280112
1068,-1.2164946,0.25089845
1069,-1.2823524,0.31240767
1070,-1.2902862,0.29865164
1071,-1.3669786,0.30980104
1072,-1.7362936,0.42363784
1073,-1.5214604,0.40132275
1074,-1.1825399,0.2848501
1075,-1.232979,0.29079118
1076,-1.4853966,0.3360121
1077,-1.3492638,0.32196358
1078,-1.0649092,0.24214405
1079,-1.4042411,0.29647866
1080,-1.1049405,0.25128207
1081,-1.1763264,0.24798395
1082,-1.4473891,0.31221524
1083,-1.1336566,0.26475477
1084,-1.5285914,0.32634547
1085,-1.5519146,0.3742104
1086,-1.161967,0.22936906
1087,-1.2873065,0.3021294
1088,-1.2983403,0.29313284
1089,-1.1556505,0.2597378
1090,-1.2857637,0.2654304
1091,-1.1772438,0.26013213
1092,-1.1558276,0.26577488
1093,-1.1660444,0.27994028
1094,-1.0643128,0.22238173
1095,-1.5692008,0.35819447
1096,-1.5271249,0.38505203
1097,-1.4391496,0.3432151
1098,-1.4751738,0.35063067
1099,-1.3882529,0.30068552
1100,-1.483145,0.35822088
1101,-1.162783,0.2729443
1102,-1.3369893,0.28958425
1103,-1.3861908,0.31652832
1104,-1.3037337,0.29107022
1105,-1.120048,0.23311748
1106,-1.4751699,0.32127362
1107,-1.3918967,0.28968605
1108,-1.4122643,0.3445753
1109,-0.93093795,0.20408714
1110,-1.5202492,0.3741592
1111,-1.4174176,0.32484058
1112,-1.0010389,0.21731135
1113,-1.3469878,0.31346107
1114,-1.5887178,0.36820608
1115,-1.2264867,0.27750558
1116,-1.6872443,0.42527005
1117,-1.669858,0.43507674
1118,-1.7029706,0.41270947
1119,-1.3624941,0.34497476
1120,-1.3956738,0.31203553
1121,-1.0910264,0.24709925
1122,-1.4300061,0.32480693
1123,-1.347952,0.30232748
1124,-1.3895656,0.34969518
1125,-1.0683782,0.23800692
1126,-1.631658,0.3710232
1127,-1.1393179,0.22257346
1128,-1.1994582,0.30002862
1129,-1.4512349,0.3478923
1130,-1.1235203,0.25186133
1131,-1.3753792,0.32216522
1132,-1.2759751,0.27598903
1133,-1.6299605,0.39961118
1134,-1.261594,0.28045398
1135,-1.2568156,0.3062187
1136,-1.4190065,0.3393423
1137,-1.4022686,0.32882932
1138,-1.4821808,0.35090217
1139,-1.5591854,0.36407325
1140,-1.0133928,0.2202098
1141,-1.1634398,0.26898977
1142,-1.7865016,0.4337086
1143,-0.95844036,0.1850585
1144,-1.1407666,0.25839877
1145,-1.5271214,0.36965522
1146,-1.3885878,0.34188157
1147,-1.5006145,0.36302638
1148,-1.1564027,0.2906357
1149,-1.4761609,0.33543852
1150,-1.7222011,0.44032827
1151,-0.9345383,0.20844291
1152,-1.3342892,0.28635913
1153,-1.1983922,0.28325486
1154,-1.1448094,0.25990567
1155,-1.1193821,0.25571355
1156,-1.609005,0.38174
1157,-1.4905432,0.37828836
1158,-1.3817213,0.30539498
1159,-1.2653352,0.26741597
1160,-1.4316735,0.30407387
1161,-1.0542741,0.21756402
1162,-0.96524656,0.21546528
1163,-1.3385649,0.3080535
1164,-1.3045077,0.30506742
1165,-1.5056809,0.346961
1166,-1.34046,0.30434582
1167,-1.5238435,0.35542238
1168,-1.3122573,0.28406203
1169,-1.2905273,0.28933057
1170,-1.5218679,0.34067497
1171,-1.5858638,0.3800747
1172,-1.2836993,0.29842407
1173,-0.8805837,0.21389067
1174,-1.4219793,0.338841
1175,-1.0360231,0.20929632
1176,-1.5915743,0.35778505
1177,-1.6105459,0.3693975
1178,-1.5065045,0.39198926
1179,-1.1847343,0.25817072
1180,-1.6440217,0.38205856
1181,-1.6433041,0.39625093
1182,-1.330281,0.27757937
1183,-1.4925798,0.3395511
1184,-1.253704,0.31387186
1185,-1.3295697,0.27632773
1186,-1.8642061,0.4442711
1187,-1.0438594,0.21900347
1188,-1.3224676,0.3180219
1189,-1.1549687,0.23326932
1190,-1.4414525,0.33331263
1191,-1.3744785,0.32082686
1192,-1.3940555,0.32724354
1193,-1.2347782,0.2975933
1194,-1.6105783,0.38570952
1195,-1.5539731,0.34916598
1196,-1.0320612,0.18899748
1197,-1.4674202,0.37925255
1198,-1.2693734,0.28318557
1199,-1.1679096,0.2611907
1200,-1.1804852,0.259248
1201,-1.4215072,0.3243092
1202,-1.211835,0.29171503
1203,-1.5769329,0.3814978
1204,-1.4837928,0.3516668
1205,-1.1424409,0.23215358
1206,-1.3753482,0.32736912
1207,-1.6773351,0.41239145
1208,-1.1558578,0.2750205
1209,-1.0539018,0.2192768
1210,-1.002863,0.2226629
1211,-1.660351,0.41927496
1212,-1.6717443,0.39007193
1213,-1.4669787,0.35007367
1214,-1.6663965,0.39148164
1215,-1.3145863,0.2927601
1216,-1.462544,0.34274092
1217,-1.2142879,0.2890071
1218,-1.6179552,0.41410458
1219,-1.0982398,0.25182965
1220,-1.1934758,0.28398797
1221,-1.5534925,0.38729683
1222,-1.2417321,0.28267628
1223,-1.0775868,0.23280875
1224,-1.3609765,0.30899018
1225,-1.481606,0.33763006
1226,-1.1737255,0.2515248
1227,-1.3931565,0.33204016
1228,-1.630864,0.39546654
1229,-1.4324874,0.3566301
1230,-1.3765897,0.33743736
1231,-0.9305431,0.16877502
1232,-1.3733721,0.30834857
1233,-1.4060862,0.33142856
1234,-1.3486484,0.31848255
1235,-1.0583533,0.24591799
1236,-1.4609542,0.3235777
1237,-1.3044006,0.2737217
1238,-1.3678707,0.31984547
1239,-1.3486147,0.33626258
1240,-1.6350387,0.43778643
1241,-1.1748159,0.24880905
1242,-1.5661743,0.3927163
1243,-1.3444003,0.29322666
1244,-1.3171906,0.29524568
1245,-1.6362125,0.3742073
1246,-1.4907598,0.37202317
1247,-1.3483139,0.2954918
1248,-1.5732956,0.39158618
1249,-1.310961,0.30699992
1250,-1.4200138,0.3294409
1251,-1.2984428,0.32708722
1252,-1.5586269,0.37132585
1253,-1.1276685,0.24492468
1254,-1.4808123,0.3614022
1255,-1.2764733,0.30079475
1256,-1.1960008,0.28584763
1257,-1.348378,0.30437902
1258,-1.2504246,0.25851426
1259,-1.0021634,0.19815606
1260,-1.320734,0.2858725
1261,-1.7758633,0.4384894
1262,-1.2508065,0.2846142
1263,-1.6090741,0.4027574
1264,-1.0915442,0.24553396
1265,-1.097616,0.249032
1266,-1.3975776,0.35187766
1267,-1.6408533,0.36601847
1268,-0.99059904,0.20831835
1269,-1.5155206,0.34389395
1270,-1.200393,0.2646032
1271,-1.5272468,0.3383393
1272,-1.309726,0.30719817
1273,-1.1840346,0.3077413
1274,-1.5414249,0.3602205
1275,-1.4564264,0.32618463
1276,-1.2007349,0.28590724
1277,-1.043727,0.23016198
1278,-1.4857603,0.3571094
1279,-1.3789755,0.33223414
1280,-1.4551343,0.3259827
1281,-1.6119709,0.38268068
1282,-1.1904224,0.23888607
1283,-1.131492,0.26267424
1284,-1.4008849,0.32040355
1285,-1.0917436,0.22738591
1286,-1.2250563,0.28598693
1287,-1.9285297,0.47677034
1288,-1.3190807,0.3088304
1289,-1.3894253,0.33694062
1290,-1.380956,0.3108267
1291,-1.460105,0.34626487
1292,-1.2749625,0.30218893
1293,-1.0597401,0.24239227
1294,-0.99345016,0.20443247
1295,-1.4543271,0.3442685
1296,-1.0571849,0.22189382
1297,-1.3934957,0.31956154
1298,-1.2952939,0.29887655
1299,-1.012572,0.22021563
1300,-1.387817,0.3295136
1301,-1.1290112,0.25430253
1302,-1.1973782,0.25925615
1303,-1.2524508,0.2775527
1304,-1.5291381,0.35771987
1305,-1.2371532,0.28231686
1306,-1.3936406,0.33845714
1307,-1.3682313,0.29191953
1308,-1.4607344,0.33393654
1309,-1.5072922,0.38002786
1310,-1.5967523,0.3803945
1311,-1.2325422,0.26455212
1312,-1.2311462,0.271362
1313,-1.3206671,0.32464305
1314,-1.5794744,0.38592252
1315,-1.39521,0.3191216
1316,-1.2558254,0.29448596
1317,-1.4094855,0.34946892
1318,-1.3819122,0.29022926
1319,-1.4094042,0.30794945
1320,-1.162402,0.2429333
1321,-1.1903257,0.2749141
1322,-1.2459141,0.24638504
1323,-1.3776716,0.32948443
1324,-1.2365687,0.27989206
1325,-1.2252887,0.27982026
1326,-1.3857274,0.3527058
1327,-1.2653946,0.3128692
1328,-1.4749073,0.31768417
1329,-1.398009,0.33836794
1330,-1.3742527,0.34157956
1331,-1.1628706,0.25445375
1332,-1.2193546,0.24792536
1333,-1.5570478,0.36261347
1334,-1.3580563,0.31619844
1335,-1.5157346,0.35618854
1336,-1.635523,0.39809182
1337,-1.4822592,0.33196154
1338,-1.6636745,0.3664845
1339,-1.349664,0.30126435
1340,-1.3413076,0.28495932
1341,-1.1701186,0.26177257
1342,-1.3085064,0.2997235
1343,-1.2855679,0.27358764
1344,-1.3909185,0.33404645
1345,-1.5501858,0.37445787
1346,-1.3607414,0.31731856
1347,-1.4011133,0.3051407
1348,-1.317809,0.2763476
1349,-1.5516518,0.3507376
1350,-1.67487,0.3923537
1351,-1.1039174,0.23538783
1352,-1.2475595,0.24219775
1353,-1.4761146,0.34497127
1354,-1.3704562,0.29147494
1355,-1.0957054,0.23013975
1356,-1.2363782,0.26707456
1357,-1.3661659,0.36168557
1358,-1.2297864,0.27801025
1359,-1.3426211,0.30177057
1360,-1.1211925,0.2496428
1361,-1.7697425,0.44130394
1362,-1.3197764,0.31399667
1363,-1.5083711,0.35849813
1364,-1.4503012,0.33141178
1365,-1.4447527,0.34564304
1366,-1.401715,0.33437198
1367,-1.257621,0.30761862
1368,-1.3082274,0.31033126
1369,-1.224976,0.27892506
1370,-1.3193984,0.31413874
1371,-1.5651516,0.3692087
1372,-1.5736667,0.38419405
1373,-1.1029322,0.22828257
1374,-1.2032013,0.25473145
1375,-1.4225881,0.3073085
1376,-1.5305424,0.3341046
1377,-1.5473162,0.330026
1378,-1.2546091,0.28549042
1379,-1.3352137,0.32199875
1380,-1.3626883,0.30706605
1381,-1.3443995,0.28415447
1382,-1.4763283,0.33339915
1383,-1.2075244,0.28787863
1384,-1.210122,0.27834487
1385,-1.3090447,0.31396106
1386,-1.6908329,0.38951126
1387,-1.3390301,0.33284408
1388,-1.0886345,0.24679972
1389,-1.3061831,0.2582647
1390,-1.0810194,0.23219514
1391,-1.1617229,0.22582443
1392,-1.3961229,0.3216133
1393,-1.5800247,0.38958752
1394,-1.5121278,0.3539829
1395,-1.159153,0.2996914
1396,-1.3101501,0.29313117
1397,-1.2278092,0.3096922
1398,-1.5465722,0.36772686
1399,-1.0917497,0.2546379
1400,-1.2249093,0.2688515
1401,-1.4797139,0.34990743
1402,-1.4244113,0.348541
1403,-1.697327,0.3910177
1404,-1.6132735,0.39700192
1405,-1.4213587,0.3087794
1406,-1.370365,0.34885287
1407,-1.2549202,0.3028381
1408,-1.3730268,0.34064394
1409,-1.5735565,0.39390028
1410,-1.1415801,0.25328076
1411,-1.3983117,0.30021828
1412,-1.2853603,0.27858338
1413,-1.5849493,0.3631212
1414,-1.3007379,0.30473027
1415,-1.0226562,0.21515489
1416,-1.4053965,0.3352341
1417,-0.93961126,0.21465582
1418,-1.1311561,0.22977604
1419,-1.3687514,0.31465146
1420,-1.336129,0.30650863
1421,-1.6391348,0.39828515
1422,-1.4473308,0.32763
1423,-1.3655012,0.31514275
1424,-1.5743115,0.362041
1425,-1.1783557,0.24614446
1426,-1.2030602,0.3115869
1427,-1.0260048,0.2272412
1428,-1.5571766,0.3975541
1429,-1.438407,0.32251778
1430,-1.1550473,0.2550428
1431,-1.2121439,0.24257256
1432,-1.7413007,0.42374527
1433,-1.4027078,0.34862635
1434,-1.496337,0.3693818
1435,-1.3976104,0.3266213
1436,-1.4291974,0.35870853
1437,-1.6291616,0.4133529
1438,-1.2800453,0.2797458
1439,-1.3779302,0.30690333
1440,-1.2091825,0.27705368
1441,-1.2207028,0.26935208
1442,-1.6138793,0.42245528
1443,-1.1524619,0.27481705
1444,-1.2566462,0.2643265
1445,-1.5385295,0.36829105
1446,-1.3716553,0.3154031
1447,-1.4557709,0.34528118
1448,-1.1952548,0.2656366
1449,-1.4189862,0.32237226
1450,-1.4980302,0.37640792
1451,-1.1848632,0.26826087
1452,-1.5982703,0.3713294
1453,-1.3492919,0.33392546
1454,-1.2242566,0.25413024
1455,-1.1916318,0.27729452
1456,-1.0837063,0.18654262
1457,-1.375622,0.34135294
1458,-1.3981129,0.31006956
1459,-1.0456768,0.21443313
1460,-1.3930804,0.33497134
1461,-1.241431,0.29201782
1462,-1.0677204,0.23758954
1463,-1.3117042,0.2934454
1464,-1.0475143,0.22772312
1465,-1.7110972,0.40516645
1466,-1.4995608,0.34511575
1467,-1.5219786,0.3500756
1468,-0.97619545,0.22450227
1469,-1.0569153,0.22069879
1470,-1.5061558,0.34314132
1471,-1.6843358,0.3826906
1472,-1.3832865,0.3534618
1473,-1.4496037,0.3589468
1474,-1.1049151,0.24907465
1475,-1.2549475,0.28906253
1476,-1.2955962,0.28396583
1477,-1.3821877,0.32599694
1478,-1.2963309,0.27532634
1479,-1.4524775,0.32583344
1480,-1.2139447,0.2529824
1481,-1.6081434,0.39661512
1482,-1.5816907,0.3798166
1483,-1.5676969,0.35490012
1484,-1.2831604,0.299504
1485,-1.2621424,0.2786305
1486,-1.2572156,0.29851523
1487,-1.5590895,0.3667143
1488,-1.1501439,0.2664051
1489,-1.130521,0.22506225
1490,-1.5359826,0.37394938
1491,-1.3026109,0.29264548
1492,-1.279819,0.32487783
1493,-1.3430625,0.3022461
1494,-1.433291,0.36288863
1495,-1.2768452,0.27828088
1496,-1.3776113,0.29572436
1497,-1.4168764,0.32936287
1498,-1.324733,0.310708
1499,-1.5467398,0.37416267
1500,-1.5565892,0.34397915
1501,-1.3319199,0.29391062
1502,-1.0084561,0.21391532
1503,-1.2040894,0.26886597
1504,-1.3360348,0.30528557
1505,-1.1566312,0.24330378
1506,-1.1695223,0.2823852
1507,-1.3478069,0.3516376
1508,-1.537524,0.36808375
1509,-1.2842501,0.30785894
1510,-0.90734243,0.22061653
1511,-1.3775246,0.3097059
1512,-1.3265427,0.28416035
1513,-1.0973052,0.2463173
1514,-1.4667872,0.3406886
1515,-1.4101278,0.30851334
1516,-1.4170492,0.30670652
1517,-1.2141122,0.25356093
1518,-1.2241831,0.26295134
1519,-1.479058,0.34739727
1520,-1.2509453,0.26242393
1521,-1.3730454,0.3548897
1522,-1.4074043,0.30703408
1523,-1.2805138,0.3143002
1524,-1.3838729,0.3119015
1525,-1.2359971,0.26462156
1526,-1.3396881,0.32705688
1527,-1.3865354,0.31280255
1528,-1.5050299,0.38405082
1529,-1.1467078,0.24064828
1530,-1.2047225,0.3100647
1531,-1.2362559,0.2927946
1532,-1.5076058,0.3661618
1533,-1.2815967,0.2851662
1534,-1.4430767,0.35164195
1535,-1.3829669,0.31891915
1536,-1.3680154,0.32500076
1537,-0.9279199,0.2038505
1538,-1.2916081,0.26897368
1539,-1.3860979,0.36885047
1540,-1.2174784,0.29684252
1541,-1.4658436,0.35466605
1542,-1.321162,0.29737404
1543,-1.1700474,0.24663097
1544,-1.3445121,0.3093451
1545,-1.3173743,0.32176402
1546,-1.6016272,0.3984113
1547,-1.4623845,0.34073818
1548,-1.7453151,0.39234594
1549,-1.2252606,0.29334095
1550,-1.3329492,0.3113805
1551,-1.253682,0.28476855
1552,-1.2088608,0.28772506
1553,-1.3257651,0.31356654
1554,-1.3745996,0.32071793
1555,-1.2927499,0.30376846
1556,-1.2888966,0.31467056
1557,-1.1531394,0.25684428
1558,-1.3043003,0.2992631
1559,-1.4480247,0.34403607
1560,-1.2448643,0.2742866
1561,-0.961934,0.22199216
1562,-1.4694774,0.3493576
1563,-1.4928405,0.36882284
1564,-1.3592535,0.29548323
1565,-1.3036419,0.28171736
1566,-0.99163246,0.19600107
1567,-1.276169,0.29386136
1568,-0.8628519,0.16621937
1569,-1.089474,0.22207667
1570,-1.1301701,0.24427514
1571,-0.97648746,0.19808143
1572,-1.2948571,0.29484716
1573,-1.5348997,0.3796216
1574,-1.4059043,0.3225733
1575,-1.240664,0.2637247
1576,-0.91686124,0.19941343
1577,-1.623583,0.4014453
1578,-1.3008169,0.30490738
1579,-1.3505226,0.32258523
1580,-1.210637,0.30637175
1581,-1.4302447,0.34066916
1582,-1.0553719,0.21070819
1583,-1.3424462,0.31481174
1584,-1.4321615,0.33840796
1585,-1.5858943,0.37487936
1586,-1.2720048,0.28532603
1587,-1.1599123,0.25142103
1588,-1.425773,0.31834373
1589,-1.35855,0.33023646
1590,-1.2548677,0.27858636
1591,-1.5614957,0.35105836
1592,-1.6313179,0.3754656
1593,-1.0966244,0.24617547
1594,-1.2689675,0.28619424
1595,-1.1980805,0.29264972
1596,-1.1140472,0.25632334
1597,-1.1490544,0.2712968
1598,-1.3138492,0.27665868
1599,-1.6256747,0.37866604
1600,-1.4548357,0.36251712
1601,-1.39328,0.3467103
1602,-1.394975,0.31209356
1603,-1.15656,0.25506085
1604,-1.0036173,0.21704538
1605,-1.3074136,0.33165482
1606,-1.2091208,0.2708715
1607,-1.3249037,0.32220277
1608,-1.2157845,0.31734547
1609,-1.5420749,0.345211
1610,-1.3796525,0.33869147
1611,-1.4410988,0.31333116
1612,-1.1599324,0.26866713
1613,-1.3129202,0.29097152
1614,-1.0940197,0.23650806
1615,-1.1503658,0.23819064
1616,-1.532304,0.35248446
1617,-1.2259623,0.27926302
1618,-1.3636587,0.29225934
1619,-1.5323756,0.3634939
1620,-1.6157687,0.37194905
1621,-1.212955,0.28912973
1622,-1.6115218,0.36516088
1623,-1.4225926,0.31864274
1624,-1.5300647,0.3713484
1625,-1.4476156,0.3130213
1626,-1.3508613,0.33577204
1627,-1.307201,0.2907871
1628,-1.3404531,0.3281387
1629,-1.2212439,0.28749326
1630,-1.2515069,0.2708094
1631,-1.1882533,0.28194737
1632,-1.0287813,0.21072252
1633,-1.2614877,0.26746172
1634,-1.6524404,0.3793697
1635,-1.6250751,0.39675048
1636,-1.5160556,0.3636553
1637,-1.2136363,0.28123057
1638,-1.2996844,0.33054426
1639,-1.2625473,0.2897623
1640,-1.2657746,0.2956594
1641,-1.330997,0.32780582
1642,-1.5426439,0.3423601
1643,-1.2593764,0.2611807
1644,-1.4603201,0.34902552
1645,-1.1816435,0.25995925
1646,-1.2837029,0.29523098
1647,-1.2696381,0.26790455
1648,-1.5462016,0.37559795
1649,-1.3467352,0.3142724
1650,-1.7099886,0.402249
1651,-1.5196239,0.3435201
1652,-1.1166558,0.21869695
1653,-1.1234257,0.25893322
1654,-1.4514096,0.34001544
1655,-1.4991333,0.33827645
1656,-1.5029448,0.36907792
1657,-1.5195706,0.35530698
1658,-1.3958538,0.34542304
1659,-1.3552424,0.28536412
1660,-1.1773359,0.271011
1661,-1.5040637,0.38962048
1662,-1.2277513,0.27942085
1663,-1.6472877,0.3570161
1664,-1.6411586,0.3680795
1665,-1.4181668,0.3371259
1666,-1.5251532,0.3767268
1667,-1.2975152,0.2897844
1668,-1.5706153,0.38610348
1669,-1.4549831,0.34329778
1670,-1.6364415,0.37879297
1671,-1.3508,0.2801449
1672,-1.2520199,0.29617852
1673,-1.3436989,0.29489446
1674,-1.09696,0.23112106
1675,-1.3388758,0.32003
1676,-1.1759827,0.2628705
1677,-1.2857976,0.29605106
1678,-1.2989259,0.28474608
1679,-1.1590096,0.2397
1680,-1.2139497,0.28099522
1681,-1.5665009,0.37675893
1682,-1.4662921,0.390318
1683,-1.2713774,0.3144588
1684,-1.3096086,0.31708518
1685,-1.0944718,0.2402867
1686,-1.3046612,0.29552144
1687,-1.2804177,0.2914064
1688,-1.2800447,0.2805839
1689,-1.6639851,0.3926901
1690,-1.2908776,0.27954316
1691,-1.339554,0.3327511
1692,-1.0730298,0.23868221
1693,-1.5072701,0.3608685
1694,-1.596239,0.36114392
1695,-1.4849124,0.36284345
1696,-1.363671,0.33117005
1697,-1.4504306,0.33066043
1698,-1.1975182,0.27548245
1699,-1.3055428,0.2987777
1700,-1.6454446,0.4010944
1701,-1.123858,0.25595817
1702,-1.3899106,0.3108768
1703,-1.5306368,0.3527599
1704,-1.0862494,0.24113633
1705,-1.3629858,0.33367822
1706,-1.0916332,0.22779201
1707,-1.215319,0.2898359
1708,-1.5583091,0.35491487
1709,-1.4526949,0.32437703
1710,-1.2086921,0.27705353
1711,-1.3057604,0.3377432
1712,-1.3584657,0.3473997
1713,-1.2916251,0.3081784
1714,-0.81351775,0.13164425
1715,-1.2926022,0.2757277
1716,-1.4122154,0.31785938
1717,-1.3825524,0.34321856
1718,-1.238271,0.25427416
1719,-1.3074641,0.29497966
1720,-1.3708427,0.33229038
1721,-1.2319279,0.2619667
1722,-1.0999353,0.27067482
1723,-1.3682569,0.34366378
1724,-1.1760104,0.24684997
1725,-1.1578331,0.28733867
1726,-1.1113759,0.21939626
1727,-1.5490584,0.3580404
1728,-1.4577105,0.35255072
1729,-1.2729323,0.3119392
1730,-1.267191,0.30184606
1731,-1.4054995,0.32832286
1732,-1.6705071,0.38435718
1733,-1.318302,0.29408735
1734,-1.5044299,0.34395504
1735,-1.2910571,0.29274526
1736,-1.641052,0.39969516
1737,-1.1733803,0.26486465
1738,-1.0347918,0.19656037
1739,-1.3862233,0.32053268
1740,-1.4053974,0.3344657
1741,-1.5786653,0.36193183
1742,-1.2338419,0.24453165
1743,-1.1937574,0.27702188
1744,-1.4246501,0.3358082
1745,-1.2812572,0.29980755
1746,-1.508713,0.3442373
1747,-1.607593,0.37204474
1748,-1.4742794,0.3422718
1749,-1.6037982,0.36412376
1750,-1.7564377,0.41768813
1751,-1.5833464,0.40043694
1752,-1.1744456,0.2690641
1753,-1.2771268,0.3019511
1754,-1.4137502,0.3190916
1755,-1.4777522,0.35180548
1756,-1.2288886,0.28048483
1757,-1.4110429,0.33047247
1758,-1.3615628,0.3104948
1759,-1.4209882,0.33142594
1760,-1.3534414,0.30316204
1761,-1.4422365,0.35631806
1762,-1.3723035,0.32805339
1763,-0.9980535,0.23021376
1764,-1.3006971,0.2953884
1765,-1.1329273,0.2581221
1766,-1.422208,0.34170035
1767,-1.1735467,0.23882122
1768,-1.4644794,0.36128396
1769,-1.6624805,0.38709146
1770,-1.7081617,0.41945645
1771,-1.4247047,0.342559
1772,-1.4974438,0.36090297
1773,-1.54175,0.3352874
1774,-1.1081665,0.2740827
1775,-1.4112872,0.33485076
1776,-1.2693992,0.28099224
1777,-1.3824061,0.32612154
1778,-1.3272722,0.3314197
1779,-1.2209665,0.29880115
1780,-1.3583065,0.3135153
1781,-1.094737,0.23619927
1782,-1.211351,0.26912552
1783,-1.4145312,0.3171574
1784,-1.2437447,0.3163985
1785,-1.3378359,0.31401378
1786,-1.6042465,0.3936729
1787,-1.175065,0.27590823
1788,-1.5594357,0.3859662
1789,-1.3937359,0.31141052
1790,-1.3618094,0.33776414
1791,-1.3426809,0.32937387
1792,-1.6705971,0.38338143
1793,-1.4765897,0.31371453
1794,-1.2115746,0.26878273
1795,-1.3716028,0.31926063
1796,-1.3478047,0.29653633
1797,-1.4038517,0.31102526
1798,-1.3945853,0.3132084
1799,-1.1872511,0.2729127
1800,-1.3755556,0.30428708
1801,-1.6861013,0.40639487
1802,-1.1786019,0.27425733
1803,-1.3759499,0.28396353
1804,-1.4817711,0.37894472
1805,-1.5208267,0.32769808
1806,-1.410466,0.3283516
1807,-1.093979,0.25730702
1808,-1.190315,0.29140976
1809,-1.1057009,0.24537237
1810,-1.4762484,0.33875644
1811,-1.202449,0.24472222
1812,-1.3460556,0.2914722
1813,-1.5028493,0.3400584
1814,-1.64048,0.38744718
1815,-1.5614477,0.3821894
1816,-1.5756301,0.4017795
1817,-1.3508728,0.304515
1818,-1.4519933,0.34295914
1819,-1.5875678,0.3744997
1820,-1.2831811,0.28141358
1821,-1.3852727,0.35785538
1822,-1.5847126,0.38409445
1823,-1.12818,0.27326885
1824,-1.5755628,0.35141394
1825,-1.6125572,0.3825678
1826,-1.0306104,0.2380537
