,0,1,2,3,4,5,6,7
308,-667.62946,172.97511,395.9216,535.9301,-235.85289,98.46368,-358.09442,5.7989683
309,-451.89783,333.46463,194.25241,244.14201,-244.10538,151.25392,-175.74115,5.6942334
310,-754.5454,132.36136,436.8409,274.52756,27.320501,72.1937,-300.441,5.5006495
311,-637.30817,435.13647,151.47398,175.70984,-130.50034,116.34101,-344.94757,5.541589
312,-1020.9602,326.2248,267.06445,229.74728,36.6351,150.74097,-263.21173,5.5267987
313,-566.7077,385.65802,208.36385,123.97985,-159.15886,125.19033,-283.30777,5.473516
314,-563.2868,9.105881,376.417,346.77707,5.996278,183.28288,-374.69757,5.624859
315,-506.62125,70.717384,464.85516,-176.449,120.988625,151.59082,-297.73767,5.6324825
316,-577.5522,69.25376,663.77625,404.34674,-278.14502,135.15915,-637.28546,5.561706
317,-629.0403,369.78754,387.41724,472.90494,-437.95825,86.37846,-312.36566,5.4500957
318,-526.81226,-8.100108,524.654,584.816,-298.28708,184.2492,-510.9125,5.662492
319,-842.3548,278.8162,209.52806,516.4712,-130.42097,110.00258,-252.87138,5.3365803
320,-851.4968,77.74168,518.2735,478.40475,-51.267235,100.52422,-446.02573,5.558986
321,-596.26526,242.65709,358.85342,216.7404,-104.090935,97.43536,-326.0408,5.56143
322,-434.7477,-61.11027,631.109,861.93665,-602.502,176.39008,-288.10147,5.9423876
323,-645.3241,228.95595,76.96178,612.9781,-160.44772,141.7083,-200.55887,5.7382007
324,-674.429,81.031006,609.328,123.86408,-166.77257,212.60919,-359.70465,5.9089456
325,-837.7318,204.61096,373.6573,43.90927,195.12802,111.68264,-346.28244,5.584884
326,-807.7779,156.3672,433.53195,537.68207,-218.10748,134.90176,-321.39502,5.5298934
327,-869.6647,143.51093,374.1778,385.69174,78.31184,88.69917,-423.6925,5.542002
328,-759.1777,228.55124,348.64502,961.06683,-514.0241,63.236988,-257.42188,5.5486526
329,-757.1845,369.1235,225.91768,388.65396,-208.48242,93.16891,-208.4949,5.347249
330,-651.7,437.17163,234.43326,136.62799,-199.66615,101.777054,-233.20416,5.577135
331,-514.2366,23.86219,548.51227,108.1644,-49.536373,183.26625,-453.5849,5.712348
332,-796.8478,140.28465,423.4836,647.1659,-227.85083,89.19306,-255.23883,5.5221806
333,-783.5799,-9.753316,657.82104,288.27448,5.391753,123.95556,-424.9295,5.7227936
334,-795.04895,202.38145,396.00204,572.1816,-246.95146,120.245445,-365.83243,5.6183314
335,-747.532,292.55414,130.47386,290.1064,18.903225,124.82506,-144.82748,5.6117144
336,-727.9274,274.28656,335.99304,88.21435,22.054216,91.60915,-118.02344,5.6658664
337,-420.8504,65.253426,458.65045,316.53125,-141.34972,177.18275,-708.0729,5.6541333
338,-1038.6802,350.50244,58.575596,338.0581,250.387,23.835598,-78.49181,5.4823194
339,-774.81604,303.83334,226.70508,390.19495,-69.27464,137.84886,-412.70764,5.465302
340,-546.76544,138.65807,458.25436,604.8748,-331.8532,85.001076,-520.6245,5.7667527
341,-956.23895,369.0752,144.51518,262.00708,158.0026,58.384422,-275.58606,5.512335
342,-855.745,211.80472,423.90158,675.8347,-280.56793,128.0895,-411.19974,5.652354
343,-487.93253,279.00677,219.1806,570.5831,-386.0688,102.43702,-305.30127,5.6009483
344,-736.61237,222.98782,354.48325,-21.291021,128.41689,160.59465,-427.90353,5.5102715
345,-465.13907,26.214779,552.56085,299.0046,-291.19568,175.49698,-316.64212,5.5748014
346,-950.4712,291.96674,155.07828,244.81718,218.83942,127.16155,-318.12766,5.544757
347,-900.175,212.79054,346.095,655.7393,-212.08907,137.51817,-379.96194,5.6137056
348,-683.0673,60.265133,382.85056,31.92414,234.466,175.88095,-250.47156,5.62365
349,-671.83765,322.57477,133.46011,339.20438,-77.22014,163.69739,-414.92545,5.540266
350,-639.4361,103.38502,415.50864,672.42645,-342.60156,172.45901,-437.6808,5.534137
351,-520.23895,52.72354,449.67618,714.77,-383.87863,159.94315,-483.97836,5.419391
352,-926.9955,192.92552,361.62372,473.55414,-38.377625,115.11442,-372.5324,5.600756
353,-1070.4773,131.00752,166.20622,526.45465,218.86714,156.91212,-443.16238,5.8247967
354,-766.44574,70.326065,519.333,248.77612,30.115316,132.11763,-486.9153,5.62137
355,-478.8071,50.682713,519.1657,329.52875,-242.61783,172.30072,-386.94464,5.5451093
356,-748.6559,151.08646,376.64008,366.17487,-19.578514,75.01057,-164.26831,5.6567044
357,-810.1496,268.77145,304.29306,526.90454,-116.80046,120.1748,-440.61176,5.695063
358,-532.46045,271.9103,384.4809,123.438194,-118.66146,125.41393,-462.57043,5.7621226
359,-676.7116,283.5993,180.09908,228.8567,-30.245327,140.98906,-288.77542,5.6399207
360,-781.2962,280.37582,437.9066,268.1646,-155.38019,106.750435,-438.4317,5.7196994
361,-539.53925,236.6861,335.4851,-43.31101,-0.096599214,172.58382,-272.85956,5.551767
362,-730.5123,156.50372,468.43246,640.4024,-353.63855,124.03355,-362.02103,5.5617495
363,-910.6904,193.66862,426.6872,472.057,-106.66001,119.03136,-361.79874,5.50778
364,-559.0597,63.133873,548.5401,534.1223,-278.15543,109.977936,-399.19556,5.659957
365,-601.571,-74.58596,619.5364,247.42082,68.655014,111.74032,-552.2184,5.6005716
366,-1006.4242,130.77328,391.3962,746.9423,-55.323254,87.45038,-497.5824,5.7426543
367,-751.9667,119.57114,476.57697,267.36658,9.563192,62.64441,-259.46393,5.5102534
368,-539.5247,149.3918,424.11108,202.28304,-164.06854,190.47794,-428.13693,5.7522545
369,-607.84174,222.64146,417.13406,161.93945,-166.956,169.14972,-488.53812,5.656105
370,-695.67065,249.547,190.27588,287.64542,31.835367,131.78087,-327.90872,5.5573254
371,-577.5395,-26.46986,579.92926,304.03763,-64.84971,159.5099,-632.51904,5.6918974
372,-783.868,160.46947,459.18686,258.20688,-41.49392,128.89671,-424.48206,5.517745
373,-952.9101,207.2423,240.15054,644.3925,-85.04287,160.1257,-410.74927,5.5513906
374,-764.3412,103.08353,465.81845,587.1187,-244.5726,71.497444,-179.8153,5.4962287
375,-664.31396,-28.998875,642.60657,549.25775,-298.76126,153.92734,-451.19147,5.708316
376,-652.0743,176.91211,527.0873,164.88734,-140.98386,48.174976,-263.46445,5.7437077
377,-1011.66705,222.93138,358.0344,350.31583,56.059685,150.90129,-433.93774,5.5734015
378,-567.8254,110.386765,495.755,580.49005,-320.26334,85.70038,-302.34183,5.69963
379,-613.45,157.99356,549.35175,701.30817,-570.60693,168.74786,-458.3371,5.5280886
380,-726.30664,-52.209354,597.89954,392.3055,-23.078697,177.22934,-582.5732,5.544131
381,-773.31384,229.16682,248.29198,180.44502,150.46106,144.66573,-380.91824,5.6740365
382,-1018.49396,363.57294,169.4819,291.82214,173.25322,109.09151,-433.89923,5.5684104
383,-634.85986,317.61472,294.92108,-250.67422,220.85406,130.8343,-452.1857,5.5616074
384,-769.53375,336.34946,357.21,768.45087,-404.36804,45.139854,-375.347,5.703847
385,-787.86444,231.7835,220.50085,83.37946,163.0975,114.24712,-168.4559,5.733897
386,-642.8455,84.05921,547.57715,740.2021,-515.67993,225.42706,-634.5682,5.892459
387,-643.3166,103.30941,386.82922,284.0552,-13.906754,160.57869,-403.17984,5.4751
388,-808.6244,415.0331,47.380688,449.86774,-43.821842,101.45649,-281.61017,5.681428
389,-771.26276,213.44199,300.90152,368.38678,-32.376846,114.83463,-402.62616,5.470062
390,-586.67847,47.910534,392.6325,246.89326,28.56434,154.46281,-308.45212,5.49491
391,-849.37695,150.31139,249.5832,496.20987,26.595987,92.25266,-271.8877,5.665907
392,-582.10675,202.59805,281.5123,137.82144,-14.715679,165.35954,-368.6733,5.2985888
393,-892.86456,80.60939,520.3979,316.14957,60.78844,91.225784,-477.57855,5.76851
394,-760.69653,6.4746776,394.87662,291.90576,118.14577,192.26181,-451.28397,5.553121
395,-677.1252,202.79607,317.79395,21.789509,131.55838,163.9411,-383.44864,5.515354
396,-677.89087,289.14154,343.1437,120.67549,-85.80791,129.58665,-282.1274,5.548161
397,-994.2194,104.57173,527.97375,390.8565,31.773228,84.09928,-304.46185,5.601797
398,-953.62933,122.42141,316.31863,473.46118,111.262985,140.59183,-328.32626,5.705809
399,-959.8679,88.95304,532.306,870.70776,-230.77786,74.52328,-423.69904,5.749091
400,-654.83765,116.93824,525.55096,690.0867,-449.0259,141.75269,-474.25378,5.527513
401,-803.4888,256.40826,320.90558,222.78543,11.003283,161.5955,-466.17657,5.6159706
402,-1000.939,216.49431,314.33096,423.08685,80.634636,97.78045,-310.40326,5.5158257
403,-760.38464,193.18997,300.6574,180.43706,77.098595,122.56321,-268.39453,5.4161286
404,-1004.5996,323.2788,214.1197,378.01395,118.69551,29.070631,-304.06238,5.530471
405,-647.8231,213.02591,372.13202,110.35107,4.393766,127.95363,-343.42032,5.6002207
406,-826.20233,237.84705,185.19142,391.37265,-39.58157,219.3423,-366.09326,5.5509524
407,-1002.94037,276.94748,301.00375,417.10672,-5.1698494,131.78839,-388.9665,5.6449986
408,-523.6834,221.6015,270.2137,168.20685,-77.77894,181.65813,-273.64722,5.557579
409,-1012.87463,407.40894,126.76866,555.2584,-119.33088,89.8844,-301.54047,5.561574
410,-607.86395,216.98866,272.71964,362.3538,-38.05097,91.46622,-365.19913,5.517411
411,-778.7146,295.94724,272.55054,318.56165,-46.583416,97.304726,-315.1231,5.4151974
412,-704.30457,126.67395,512.24725,405.22842,-159.63326,121.515945,-567.19507,5.5275707
413,-720.2366,203.26013,208.80351,533.91223,-76.409996,159.56001,-296.63214,5.6775365
414,-614.6914,218.30858,243.43356,611.9727,-275.26486,122.24298,-441.45694,5.657541
415,-416.93118,191.08905,373.79617,429.85797,-256.49435,98.555336,-425.169,5.67629
416,-532.39325,181.88365,535.7243,192.43655,-321.80194,188.22925,-378.10956,5.5227847
417,-789.18774,88.004105,402.88507,75.62948,258.68124,147.10579,-294.06433,5.6776123
418,-725.6202,12.769375,578.3796,695.76556,-301.91724,182.32123,-696.6009,5.7729363
419,-774.3715,162.96872,478.94464,-3.751929,77.3879,155.74492,-325.29593,5.602579
420,-528.38934,25.730724,565.64594,92.99366,-26.111052,143.23993,-431.94153,5.7006884
421,-510.9187,137.03015,416.53165,165.76833,-99.49798,133.7366,-179.1933,5.64913
422,-664.64404,79.397575,448.2665,281.71945,-12.10125,135.82544,-379.26904,5.506186
423,-941.2977,189.72063,365.27182,275.22934,71.260086,116.819954,-279.0537,5.596309
424,-935.3411,337.24026,264.90756,131.27824,86.84994,131.39055,-265.8352,5.6550694
425,-881.04156,78.626854,421.95648,185.45535,239.5509,95.598724,-341.85953,5.4515643
426,-891.2511,129.45973,411.3443,145.29674,231.15065,130.43512,-410.05795,5.5153174
427,-844.3474,93.015045,409.5161,748.4294,-184.34596,93.181725,-427.13824,5.581023
428,-635.4421,-24.355299,401.73502,636.64557,-97.43979,111.8662,-405.47922,5.674415
429,-604.4596,165.0154,376.40335,438.2876,-227.45113,147.15498,-439.4091,5.511208
430,-947.7043,251.69951,332.25098,313.8065,110.912735,64.42012,-342.50922,5.5418534
431,-698.39844,130.04976,377.21942,-79.62061,271.3738,143.15323,-251.07146,5.569832
432,-675.5869,141.0455,295.83868,230.18556,127.17772,122.44887,-387.2611,5.798898
433,-773.68823,116.80286,383.87357,182.97745,59.896713,170.66699,-255.5355,5.6890674
434,-423.37582,98.6744,459.7879,268.46393,-268.57034,145.1412,-211.79443,5.603102
435,-714.1095,227.3545,304.71512,269.48627,-35.530968,165.22528,-400.99963,5.7518992
436,-757.2439,288.3853,390.5652,408.42484,-232.04326,72.801025,-369.68213,5.767064
437,-832.1162,59.15755,508.4394,11.98014,207.85048,160.26306,-359.34647,5.6678634
438,-749.6224,236.70729,428.51566,196.28192,-77.84958,94.1785,-308.6402,5.630053
439,-679.5659,267.1885,282.21085,110.77286,57.04595,109.52622,-270.33386,5.602648
440,-647.4647,-3.9387186,669.9269,546.1891,-408.00714,173.29305,-406.25586,5.7714605
441,-779.43414,117.03116,589.9748,689.3897,-429.62256,177.1364,-594.00275,5.5665984
442,-883.7094,297.55685,328.84723,144.49174,95.694,98.22723,-237.23547,5.6768947
443,-762.5331,247.11198,423.32828,182.25558,-47.285366,139.39885,-467.5243,5.632264
444,-1055.2012,242.17111,446.05634,586.06366,-163.96062,94.18666,-383.73807,5.6648145
445,-567.65845,128.65752,415.90195,99.77834,48.31541,162.30782,-329.60162,5.733517
446,-920.63354,292.8888,319.65775,282.99518,-61.124836,213.8085,-370.6651,5.7851844
447,-496.79166,180.81161,326.08823,163.40775,-116.140114,184.72385,-331.0459,5.4192095
448,-526.5224,-34.330994,521.92413,685.1617,-367.95377,149.80182,-392.0886,5.551814
449,-762.1922,307.06314,244.25623,595.1521,-238.35808,104.76928,-452.78656,5.5541267
450,-454.99948,140.73788,549.963,63.717968,-195.52548,134.18358,-343.5863,5.643298
451,-494.23724,-92.74752,624.9818,406.77808,-147.8481,156.55667,-521.91614,5.6743784
452,-581.79565,101.443504,466.9245,549.4769,-255.40204,98.38511,-329.98312,5.608446
453,-916.35803,331.81186,188.05261,563.27496,-2.085785,86.074135,-433.26248,5.661491
454,-771.6173,234.84837,381.9443,181.5069,-49.4715,156.07793,-383.7631,5.5576744
455,-576.8748,197.76181,467.51898,620.6956,-504.23434,135.70752,-466.09863,5.571422
456,-500.77118,43.324722,433.79504,386.61627,-137.55724,177.38745,-501.73035,5.6122136
457,-857.4943,190.60222,332.06277,194.47768,133.58685,132.32326,-338.03787,5.543696
458,-886.6902,170.07848,342.7094,280.59308,141.67693,134.65094,-354.48834,5.70219
459,-659.6158,132.0995,313.60458,278.62534,23.679644,110.01312,-263.52863,5.9057555
460,-619.6779,243.6431,277.0257,572.66077,-315.0224,137.81413,-304.78848,5.6202035
461,-954.5807,354.18933,319.64493,245.10909,-150.64813,127.58032,-269.69598,5.5693398
462,-775.6902,-42.312115,439.4143,141.34846,325.1938,168.40242,-370.4794,5.7618484
463,-437.41086,109.37366,399.52005,734.74524,-392.22763,66.577126,-498.80197,5.5709877
464,-893.1317,57.87916,557.2379,95.735825,236.13878,83.69917,-218.04022,5.670994
465,-828.50903,319.3094,201.64981,54.109116,120.12357,150.91452,-280.8879,5.4933143
466,-851.2929,154.42365,361.73392,352.3803,50.538086,122.87785,-389.6529,5.5509033
467,-712.93823,190.23396,296.7917,226.66719,82.28072,100.23279,-346.90344,5.6060805
468,-397.00885,111.16705,490.07254,141.13618,-144.01941,122.95509,-240.46768,5.416379
469,-925.14575,337.7811,215.08138,548.2474,-131.22197,61.772236,-325.32025,5.662957
470,-914.7601,111.299675,476.13992,75.216606,347.16214,41.328804,-346.37234,5.6118374
471,-652.7018,421.19733,38.987633,270.5109,-153.53473,216.95259,-305.35977,5.786006
472,-892.5525,220.93834,273.12338,703.66644,-249.9393,155.46562,-240.22464,5.7062416
473,-880.26526,323.7601,159.0009,567.8546,-37.615925,59.142124,-292.58755,5.7495975
474,-686.1472,146.84445,409.12015,125.95563,14.287342,199.68245,-525.29846,5.7165112
475,-583.5282,65.23889,415.0156,343.47104,-93.68351,151.65535,-274.015,5.636063
476,-548.5976,19.618685,432.8158,385.95407,-70.045616,158.0865,-435.25787,5.5075874
477,-737.76324,79.96875,457.38196,517.35114,-177.75482,145.36395,-327.08014,5.6234326
478,-747.8726,309.33636,314.34058,14.307409,79.21985,86.30638,-182.39183,5.573622
479,-762.3348,186.93628,407.2388,548.80347,-248.59679,140.42108,-478.43185,5.4850016
480,-420.86313,313.84454,346.67645,469.11142,-478.9473,101.53773,-360.76996,5.5759206
481,-934.1514,209.82042,319.83914,86.62034,227.88774,107.44507,-253.13423,5.6648803
482,-629.90674,249.99449,167.69026,-182.15663,213.15044,165.43922,-212.36792,5.673151
483,-710.29645,166.01222,412.76547,280.80417,-62.297623,156.3828,-423.74048,5.5491233
484,-536.0178,124.52865,592.9131,312.71677,-385.84265,144.18297,-291.29868,5.5356092
485,-756.7605,445.64487,82.56532,101.611664,26.332588,113.08043,-249.73155,5.649822
486,-374.10382,271.93405,223.73564,321.96466,-333.83243,185.81706,-318.12305,5.89107
487,-693.15375,115.029305,445.52847,441.6185,-124.76184,97.62402,-398.7715,5.6257806
488,-806.5781,104.01282,555.4019,242.87279,-59.584293,116.1789,-374.94574,5.5644445
489,-809.1732,331.34598,170.8822,403.30966,-62.515015,167.57487,-486.96066,5.7345414
490,-1026.3545,455.05203,-37.595135,34.35649,439.39734,72.21633,-224.51686,5.868675
491,-1042.5646,169.44809,446.35446,764.2157,-216.64288,129.81126,-408.53418,5.853368
492,-831.48584,171.83214,450.67422,443.20987,-159.26915,151.62054,-476.52448,5.5653033
493,-703.75854,222.0925,331.30923,456.46814,-177.86339,139.29446,-392.50742,5.5589547
494,-626.7779,204.83388,402.04874,523.0113,-326.5366,118.906746,-417.27524,5.4283185
495,-789.70514,125.37022,382.09625,731.5053,-252.24232,171.55559,-482.54993,5.5484014
496,-780.99146,105.506035,479.80557,12.109005,179.63351,101.832466,-380.0413,5.511025
497,-656.00323,30.776188,519.37317,629.6198,-270.7726,153.44794,-527.6292,5.58214
498,-1041.6941,189.04466,316.70728,416.75604,60.95301,122.166695,-298.9669,5.5418253
499,-584.6855,35.61158,503.54282,192.6964,-25.919615,97.44653,-266.8894,5.6778855
500,-644.7979,227.25339,403.0363,616.03125,-376.47107,95.71046,-431.2222,5.6782665
501,-941.49115,170.26758,359.62982,262.12576,51.75005,185.86058,-391.34177,5.554821
502,-790.9404,141.98389,353.85703,396.17545,23.994823,102.77003,-348.78503,5.6398983
503,-840.9492,148.88779,523.68414,616.8383,-300.2174,122.82277,-370.76263,5.5238824
504,-664.01056,251.77289,290.8983,406.1611,-50.987602,91.97993,-489.57935,5.7485037
505,-586.3938,353.59796,93.57337,480.82718,-199.47784,58.894176,-195.0753,5.7055116
506,-757.6714,149.2383,506.918,541.3752,-249.32565,191.57901,-743.7749,5.9232907
507,-880.321,214.39865,280.9099,116.46165,160.8293,158.4759,-254.90958,5.683248
508,-939.6253,235.68857,450.02014,422.7628,-41.66985,85.51519,-476.55646,5.6402683
509,-673.47577,340.88565,242.06924,-111.339264,132.66724,154.36873,-378.13522,5.651073
510,-828.95984,242.05522,349.78522,655.6395,-251.46112,84.28746,-300.64963,5.400491
511,-1054.8064,275.0058,292.33618,343.91785,16.92754,148.50945,-183.31033,5.6832485
512,-849.9382,301.32953,243.0931,295.22452,8.658172,124.55146,-228.72934,5.698536
513,-517.8111,149.13596,376.81583,131.04163,-38.15809,152.88914,-362.20624,5.7390304
514,-754.9621,288.26575,269.90106,722.7088,-329.63785,112.73587,-386.94788,5.58855
515,-770.14,35.319725,673.0241,300.11453,-132.03424,138.78,-471.79688,5.58565
516,-820.6656,201.63405,366.7949,284.9523,-12.013407,155.2869,-459.37695,5.524531
517,-625.57056,214.71799,289.10602,419.50302,-181.48311,118.727936,-257.19388,5.538997
518,-1124.3224,342.81543,179.78038,344.0398,92.78449,85.89229,-183.76033,5.588143
519,-834.51697,98.93344,523.7145,572.8533,-204.1485,120.22443,-336.16916,5.703894
520,-934.01434,166.69897,349.37973,685.3951,-204.61534,118.62717,-384.80505,5.648777
521,-698.10065,222.92545,312.23523,299.89377,-65.442635,145.69318,-329.66702,5.5404983
522,-506.44116,249.91171,435.3453,249.28212,-340.68866,144.60652,-269.39993,5.5322704
523,-682.4372,-79.25959,674.52094,314.63467,-43.962807,99.65022,-364.8067,5.615241
524,-610.47577,136.33412,523.6663,188.67697,-192.1865,128.2596,-200.73717,5.4132915
525,-558.305,62.974026,531.6629,70.60631,62.882088,142.88089,-558.2356,5.7993736
526,-700.10333,247.40518,131.7259,48.14348,197.37775,152.77211,-154.12859,5.6577644
527,-673.9474,159.37599,438.9518,510.21588,-242.2638,148.41483,-540.7823,5.442554
528,-844.2605,348.50708,197.2053,320.34473,-95.30796,142.92769,-254.43927,5.4992847
529,-862.994,142.85155,458.7284,236.30327,-16.040884,133.3422,-225.06752,5.6914096
530,-467.6378,145.19447,417.24838,263.7236,-137.44012,139.85213,-475.37897,5.338764
531,-901.6371,60.380024,512.72473,453.31427,5.917742,140.60544,-494.5608,5.429745
532,-647.2291,102.12029,462.97345,236.96706,19.532375,106.34795,-386.95663,5.764151
533,-757.8136,159.16653,325.1122,514.14075,-137.61696,140.95485,-336.88065,5.4149203
534,-765.82666,58.065247,463.59796,289.16782,52.49933,155.65233,-360.92776,5.584799
535,-587.3305,21.613758,464.54346,633.3024,-293.62662,161.42192,-368.78397,5.769735
536,-673.07007,304.7781,287.8931,9.485072,-2.3223202,141.98196,-276.87274,5.34547
537,-388.86734,73.83208,397.63074,0.32414606,1.1482255,188.61526,-387.68857,5.8665714
538,-547.59814,147.75385,551.12714,180.2633,-186.56403,103.225235,-288.42203,5.5266643
539,-911.41736,197.7992,310.56436,408.28925,55.0884,111.28259,-301.9827,5.7260528
540,-609.69946,88.3087,456.79706,426.84488,-214.71686,156.40158,-305.71832,5.569559
541,-903.82184,198.8609,444.1236,598.0847,-234.5936,125.83362,-459.6189,5.4429255
542,-474.76572,152.76936,505.261,350.13968,-382.95898,163.23965,-413.97195,5.548173
543,-917.06146,46.054367,336.07318,536.70746,118.250374,122.7391,-238.67503,5.4980197
544,-767.3984,191.48662,502.24316,341.28143,-128.84358,164.34685,-634.7243,5.752588
545,-765.52875,389.01743,208.40979,462.46033,-314.84433,157.151,-344.7541,5.646244
546,-762.5631,145.4127,298.22537,633.3724,-149.26096,142.76166,-395.24124,5.6782637
547,-603.1656,19.386063,549.3868,291.30334,-70.23336,164.92812,-512.08923,5.5167327
548,-532.18463,376.78342,225.05647,233.09041,-349.22586,163.9623,-120.03354,5.72129
549,-677.23926,348.32596,277.9838,152.0373,-132.96951,118.22899,-242.63065,5.7051115
550,-937.8965,142.73347,487.96915,315.72113,19.877666,146.98978,-538.5079,5.5782633
551,-819.7653,392.1618,179.63724,72.1054,77.025375,123.52482,-295.66608,5.4490156
552,-767.86993,43.98342,474.3233,820.901,-323.482,120.55909,-343.4291,5.699284
553,-606.76434,33.046284,561.7007,263.21332,-79.1668,135.7764,-380.69437,5.5977087
554,-709.30096,178.71011,321.69852,346.08127,-131.61444,154.45918,-223.88628,5.734987
555,-1057.3168,193.2558,369.59863,564.5823,-10.61911,119.446175,-425.13266,5.5445447
556,-944.1044,305.26654,482.52954,304.88455,-195.61195,80.951706,-403.82166,5.5016437
557,-778.66693,176.33815,392.04898,434.91867,-183.01617,119.443855,-285.9715,5.515683
558,-687.2561,366.3352,217.41696,336.37308,-234.5074,184.81062,-392.9391,5.4901323
559,-789.02985,234.62315,331.89346,20.03882,135.94493,190.24129,-490.3123,5.732411
560,-552.8268,67.266304,560.3011,309.01358,-187.79063,124.90837,-397.34048,5.5004945
561,-697.75006,279.2995,341.37875,369.74188,-150.41931,133.18217,-373.81293,5.6545973
562,-828.2908,163.41402,367.69165,204.51874,156.83269,116.329346,-321.42136,5.491694
563,-871.004,167.3917,362.5816,327.04343,76.703766,140.43135,-394.39258,5.636283
564,-1062.5625,205.82233,267.6556,32.782627,399.0341,111.06879,-256.24405,5.7277565
565,-738.90576,58.75904,628.7635,38.364666,116.89244,127.10404,-521.31433,5.69423
566,-691.41425,221.9522,385.32022,302.51944,-169.71754,145.44675,-478.41177,5.547935
567,-909.4646,25.000135,511.6931,536.6844,18.425396,99.64388,-349.1028,5.6079955
568,-632.9576,199.03632,395.9729,522.2825,-289.71362,115.84102,-292.12396,5.7008805
569,-568.3079,305.92288,335.04584,30.590925,-94.51691,153.54967,-384.76077,5.4778976
570,-635.42395,125.83704,435.2451,550.5986,-289.97025,139.31587,-492.42737,5.561608
571,-390.73856,29.223808,579.3124,640.39795,-515.7855,108.8554,-368.81293,5.828762
572,-457.56912,86.39119,505.9512,620.2012,-476.8869,133.15181,-388.26062,5.6693406
573,-815.0382,-48.11006,556.75586,16.697836,386.61304,168.20903,-580.42267,5.9652543
574,-507.23172,323.45908,242.24715,303.16748,-287.8946,127.7336,-325.94415,5.5944705
575,-604.7312,185.77579,275.18393,-35.206623,88.2918,206.61775,-197.9891,5.6947546
576,-664.6014,231.4382,247.29117,360.42126,-89.24899,143.6747,-362.44858,5.4379597
577,-832.764,289.0418,334.4727,244.0706,4.660038,97.196495,-441.69604,5.570583
578,-502.19476,275.4879,371.06418,263.08115,-223.07959,90.94812,-378.38998,5.659923
579,-693.6867,256.8575,317.17633,408.89078,-152.73917,97.11392,-258.36237,5.639803
580,-929.08496,172.52586,395.30307,900.2283,-311.2986,74.39766,-458.8006,5.660024
581,-724.6975,391.60794,48.99922,-274.8845,327.5263,158.25496,-233.25206,5.7743983
582,-1001.04504,216.54198,334.27615,78.83483,260.87103,104.2833,-271.615,5.716928
583,-693.1973,124.66782,381.10458,361.70682,-98.91345,196.26456,-434.08936,5.36754
584,-908.1864,164.43338,421.3944,596.6415,-183.1146,125.05942,-412.34326,5.4322963
585,-801.21295,100.93679,354.83643,326.756,-15.880139,163.16286,-265.47745,5.568496
586,-938.8852,203.56543,458.12256,758.54565,-318.70776,116.12299,-443.66605,5.8152246
587,-424.9707,144.7252,220.17632,409.26263,-160.85294,140.41145,-217.69934,5.7172136
588,-771.6207,240.72656,178.99219,469.19507,-52.039562,125.43814,-220.06744,5.7162266
589,-646.4797,252.42213,328.03027,485.9234,-353.85464,165.66522,-446.26428,5.7062793
590,-579.6212,219.21446,317.83987,488.28137,-217.85867,106.760086,-274.18845,5.7834573
591,-899.5119,344.14697,192.43634,119.63959,111.23642,131.0823,-349.52264,5.8073864
592,-714.5521,44.205814,458.96844,132.02312,181.55966,139.17406,-446.29285,5.649072
593,-701.42584,212.02654,422.65518,561.8175,-319.38794,128.49898,-444.01797,5.48444
594,-595.26044,453.0251,32.84752,-125.556816,186.84564,117.30327,-266.56766,5.782988
595,-551.998,102.85385,473.28217,251.59036,-124.58294,138.31377,-335.98386,5.587231
596,-825.65753,190.70526,354.89426,594.3166,-142.20993,81.140656,-435.55646,5.4134874
597,-789.5639,265.19443,274.71878,567.47437,-253.79068,113.52247,-232.08365,5.523157
598,-749.00525,240.90224,366.52707,496.50165,-276.2905,158.37436,-375.493,5.6357546
599,-306.2349,8.961822,641.2675,545.5296,-585.5654,141.28523,-328.26245,5.6357107
600,-746.4053,277.75034,271.02655,252.17627,21.753115,66.41082,-271.4115,5.6869698
601,-832.4594,182.97807,430.7299,354.38278,-42.331177,128.51321,-488.35,5.3339233
602,-616.9981,208.38766,567.5068,115.3524,-275.32675,194.14423,-358.83664,5.7256846
603,-479.98758,252.96654,304.02377,298.48062,-245.7924,124.661224,-290.29034,5.8634777
604,-1035.8641,64.15145,399.60828,252.8385,239.29984,225.65454,-421.00726,5.739575
605,-891.2496,146.5393,312.215,617.8778,-0.18662144,89.449005,-391.97314,5.522433
606,-651.4977,206.47627,352.4956,62.421143,1.3661771,137.40083,-274.20157,5.602
607,-699.7781,434.082,211.90219,246.25854,-178.62471,99.57939,-325.65222,5.6421456
608,-790.02264,342.30484,168.77017,375.41495,-98.66309,141.44574,-203.94041,5.481059
609,-641.28845,247.17728,394.48425,222.54416,-198.94707,159.75914,-450.52502,5.767179
610,-629.93475,287.21405,256.9707,285.9573,-208.42973,162.17596,-183.89528,5.585332
611,-936.8099,329.47934,292.4388,260.57816,-3.1875577,102.12286,-232.42467,5.6058116
612,-855.59357,375.39902,90.438774,539.16187,-71.511925,66.338036,-381.26974,5.7549176
613,-622.50867,94.5772,412.4805,387.0085,-55.8467,136.34981,-478.1099,5.5915594
614,-532.43616,307.88324,196.69719,161.61227,-123.40982,113.550575,-180.81447,5.7785816
615,-634.73096,137.9446,425.7969,363.07257,-174.9759,111.95461,-397.99878,5.51702
616,-782.2773,293.8055,211.7945,640.57935,-282.96326,129.17955,-325.8473,5.4754148
